Component,Difumo_names,Yeo_networks7,Yeo_networks17,GM,WM,CSF
504,Temporal pole superior medial LH,LimbicA,LimbicA,0.661349747517814,0.07462263635142435,0.2612498634256102
505,Precentral gyrus medial,SomMotA,SomMotA,0.3969490693496468,0.5642850884902835,0.036945779401932895
506,Superior frontal gyrus antero-superior RH,SalVentAttnA,SalVentAttnB,0.6226250245197915,0.07600212950580168,0.11427181951078393
507,Supramarginal gyrus postero-inferior RH,SalVentAttnA,SalVentAttnA,0.7068122327766632,0.15336441448623545,0.1173294414762768
508,Paracentral lobule superior,SomMotA,SomMotA,0.5741696460483238,0.2097073929838553,0.20908948156049414
509,Paracingulate sulcus middle LH,ContA,ContB,0.6502236822723617,0.18885098643708095,0.16052051246155616
510,Central sulcus mid-inferior RH,SomMotA,SomMotB,0.6026140212605252,0.2784592822172437,0.08671376455558405
511,Inferior longitudinal fasciculus mid-posterior RH,DorsAttnB,DorsAttnA,0.15239413247229566,0.8455688115720509,0.002047178227643212
512,Hippocampal gyrus posterior LH,VisCent,DefaultC,0.6651273139452311,0.3005544247143652,0.03431607407225281
513,Posterior insula inferior,SalVentAttnA,SalVentAttnA,0.9072265662134112,0.036457159063801564,0.05632723392554642
514,Inferior frontal sulcus anterior RH,ContA,SalVentAttnB,0.6509346356040606,0.12533502353147186,0.1170108313781172
515,Subparietal sulcus LH,DefaultB,DefaultA,0.7077360159226211,0.22104059023565287,0.06866923438030421
516,Superior longitudinal fasciculus III mid-anterior RH,No network found,No network found,0.062054694409711626,0.9377241350445504,0.0002410273856583829
517,Superior frontal gyrus posterior medial RH,SalVentAttnA,SalVentAttnA,0.4827348172453714,0.4764996666765424,0.0383879283182034
518,Posterior corona radiata inferior RH,No network found,No network found,0.03943089900902337,0.9603787457672616,0.00019244987561747032
519,Third ventricle anterior,No network found,No network found,0.2936459247144904,0.01769479547023476,0.6886667283482444
520,Cingulate posterior,SomMotA,SomMotA,0.7791297107698025,0.07529890381373101,0.14558687297440026
521,Cuneus superior LH,VisCent,VisPeri,0.4769422649689066,0.4775902364500938,0.045450300472511404
522,Postcentral gyrus middle anterior LH,SomMotA,SomMotA,0.4858605348780631,0.22284301209655927,0.17901142676397092
523,Precuneus mid-superior RH,DorsAttnB,ContC,0.4763703854454435,0.4640524330215573,0.058765267564384875
524,Temporal pole superior,LimbicA,DefaultB,0.8025173364763591,0.08174328487469247,0.08366680140109146
525,Intermediate primus of Jensen posterior RH,ContA,ContB,0.6014857340939579,0.2841387532644342,0.10970578190225558
526,Paracingulate gyrus posterior RH,SalVentAttnA,SalVentAttnA,0.6230779863280432,0.1748174830734452,0.20207266988184344
527,Anterior insula superior RH,SalVentAttnA,SalVentAttnB,0.5143176570316571,0.4573634932060986,0.028307433021838305
528,Angular gyrus middle RH,ContA,ContB,0.6427756579826448,0.26254177311145194,0.0672635887680884
529,Retrosplenial cortex posterior,DefaultB,DefaultC,0.3825159218284229,0.020098081851340717,0.5973340553971146
530,Circular sulcus of the insula inferior,No network found,No network found,0.3032247677215862,0.6643744237231419,0.032413515249689474
531,Cerebellum Crus I RH,No network found,No network found,0.6942118194588723,0.2881121668926777,0.017525872912697256
532,Inferior temporal gyrus middle RH,DefaultB,TempPar,0.791046287440042,0.12467607814945675,0.0689484487625055
533,Superior rostral gyrus anterior,DefaultB,DefaultA,0.6826369328892649,0.1012428488342512,0.21610332513831595
534,Superior longitudinal fasciculus I anterior LH,SalVentAttnA,SalVentAttnB,0.13740053708946412,0.8603661071720967,0.0022353019631476748
535,Anterior thalamic radiation antero-superior LH,ContA,ContA,0.6591231116962614,0.2446130883927608,0.08737271752593648
536,Cingulum middle RH,SalVentAttnA,SalVentAttnA,0.3131591142564763,0.6805735634130884,0.0062734071986268744
537,Cerebrospinal fluid (between postcentral gyrus superior and skull LH),SomMotA,SomMotA,0.3093807444408645,0.05893747948196135,0.1979765551163642
538,Cerebrospinal fluid (between paracentral lobule and skull),SomMotA,SomMotA,0.4718252183823399,0.17387891017192428,0.1647204158474553
539,Heschl’s gyrus anterior lateral RH,SomMotA,SomMotB,0.7362650805533781,0.13511872601808675,0.12529661864234826
540,Superior longitudinal fasciculus III posterior LH,No network found,DefaultB,0.06545785867436503,0.933922935314668,0.0006201019390458863
541,Superior frontal gyrus medial posterior,SomMotA,SomMotA,0.6331946708887595,0.07838952909135377,0.2876553730479229
542,Postcentral sulcus middle RH,DorsAttnB,DorsAttnB,0.6663052846350702,0.1825994943462004,0.15053580237100445
543,Superior temporal gyrus anterior LH,LimbicA,LimbicA,0.6389202581721504,0.15411805820925198,0.2068342274519319
544,Postcentral sulcus mid-superior LH,DorsAttnB,DorsAttnB,0.4996713013551032,0.4288317830247876,0.07109598754655445
545,Angular sulcus anterior LH,SalVentAttnA,TempPar,0.7343422643560237,0.18459380213554785,0.08030311472146795
546,Cingulum posterior,ContA,ContC,0.3608630997945689,0.6256385207258176,0.013499550953436905
547,Cerebrospinal fluid (between postcentral gyrus and skull RH),DorsAttnB,DorsAttnB,0.41583877123411256,0.07134918547255763,0.18665351929323376
548,Superior frontal gyrus medial mid-anterior,ContA,ContB,0.632040774988525,0.10597276078735884,0.26017533690374645
549,Collateral sulcus middle RH,VisCent,VisCent,0.6048107095646086,0.36406615824982097,0.031131736568659182
550,Postcentral gyrus middle LH,SomMotA,SomMotA,0.4606959416226633,0.3660035758395194,0.10972663812959177
551,Lateral fissure anterior RH,SalVentAttnA,SalVentAttnB,0.669226806891574,0.01342574438097612,0.3157481167795438
552,Cerebellum Crus I LH,No network found,No network found,0.8455395945525611,0.043303108694713516,0.10759293193236376
553,Paracentral sulcus LH,SomMotA,SomMotA,0.23672038732993475,0.7550608261907314,0.008211043428058527
554,Cerebrospinal fluid (between superior frontal gyrus anterior and skull LH),DefaultB,DefaultB,0.5381583139905818,0.03761013680613148,0.11133653467471613
555,Cuneus mid-posterior,VisCent,VisPeri,0.6031197752402393,0.27822761001038704,0.11521874875567754
556,Superior frontal sulcus anterior RH,DefaultB,DefaultA,0.6673218753935234,0.2308825929880935,0.09536465282284157
557,Lateral fissure posterior limb inferior RH,SomMotA,SomMotB,0.7620100343268514,0.10167625286963804,0.1362186218112015
558,Heschl’s gyrus medial RH,SomMotA,SomMotB,0.6186488377459317,0.3104405841675663,0.07090695946050636
559,Insula inferior RH,SalVentAttnA,SalVentAttnA,0.6914388004713002,0.26499037555560434,0.043581141640426216
560,Pons superior,No network found,DefaultC,0.4149934735106753,0.2089959664103779,0.2499176141395079
561,Precuneus middle superior LH,ContA,ContC,0.6222600053839276,0.25141489553079793,0.12475960051592914
562,Superior longitudinal fasciculus III middle LH,No network found,No network found,0.011027101721687265,0.9889377928349076,2.6961073560080605e-05
563,Medulla oblongata posterior,No network found,No network found,0.5516289676429623,0.4483370119478979,3.460217848924945e-05
564,Cerebellum VI,No network found,No network found,0.7624591909984186,0.09759789803100054,0.1259215262281938
565,Thalamic radiation posterior,No network found,No network found,0.3004674277975726,0.20577030222919976,0.4937754524718134
566,Middle frontal gyrus posterior LH,DorsAttnB,ContA,0.6706967981965194,0.0867478720112927,0.1887122339867322
567,Anterior insula antero-superior,SalVentAttnA,SalVentAttnB,0.8436982394635327,0.0463638152015978,0.10992907567072976
568,Orbital cortex lateral RH,ContA,ContB,0.6279407535416072,0.0666452807839523,0.12805757856308486
569,Superior longitudinal fasciculus I mid-posterior LH,No network found,No network found,0.09937617813704472,0.8972699030288956,0.003361874415545108
570,Cerebrospinal fluid (between superior frontal gyrus and skull RH),DefaultB,DefaultB,0.5242748328390047,0.0426627734814488,0.11026940535815316
571,Precuneus middle RH,DorsAttnB,ContC,0.6216059367870869,0.2882244232603106,0.09016468868322887
572,Paracingulate gyrus mid-posterior LH,ContA,SalVentAttnB,0.6427135146570467,0.18191567933219052,0.1753378949793032
573,Superior occipital gyrus inferior LH,VisCent,DorsAttnA,0.34629946481122464,0.6394417524793119,0.014258764224424854
574,Cerebrospinal fluid (between superior parietal lobule LH and skull),DorsAttnB,DorsAttnB,0.33046394840052856,0.04119368750026593,0.12067338166869508
575,Middle frontal gyrus medial LH,ContA,SalVentAttnB,0.30161961432804624,0.6869376280491859,0.011443196452476555
576,Intraparietal sulcus superior RH,DorsAttnB,DorsAttnA,0.4661179713539008,0.09539006614982287,0.2320153326235257
577,Superior longitudinal fasciculus II posterior RH,No network found,ContA,0.0785985994570819,0.9204019953622564,0.0010165205772623396
578,Central opercula,SalVentAttnA,SalVentAttnA,0.78342947865691,0.04047153494575649,0.17610798688875884
579,Cerebrospinal fluid (between superior frontal gyrus middle and skull),DefaultB,DefaultB,0.5127623238179277,0.02757993896084657,0.12294314270790906
580,Corpus callosum posterior body anterior,No network found,No network found,0.1642010628754733,0.3819599217120482,0.4538459987871396
581,Superior frontal gyrus middle RH,DefaultB,DefaultB,0.5554000117113305,0.3880108177547204,0.051196042148120895
582,Interhemispheric fissure precuneus,DorsAttnB,DorsAttnB,0.4819606715973469,0.0367829124162985,0.33524769887312794
583,Posterior cingulate cortex inferior,VisCent,DefaultC,0.5823970878111673,0.046668139122123364,0.3709350735930439
584,Middle temporal gyrus mid-anterior RH,ContA,ContB,0.4802330338146156,0.5073728362773336,0.01208393467416448
585,Superior frontal gyrus medial mid-posterior LH,SalVentAttnA,SalVentAttnA,0.6243703415300268,0.1129059008964336,0.2593349558166413
586,Superior longitudinal fasciculus I anterior RH,ContA,DefaultA,0.29807786270608033,0.6837395407693359,0.01809739536786169
587,Callosal sulcus mid-anterior,No network found,ContA,0.12145267270265922,0.8254649877615519,0.05309646747204658
588,Superior temporal sulcus mid-anterior RH,DefaultB,TempPar,0.6668757310980257,0.27676811134266216,0.056348374240667624
589,Lingual gyrus inferior LH,VisCent,VisPeri,0.7230194796801509,0.15061348278284345,0.1262796536553828
590,Subparietal sulcus anterior RH,ContA,ContC,0.6860568825509801,0.2354866787929292,0.07845844882834127
591,Occipitotemporal sulcus posterior RH,VisCent,VisCent,0.450969863968088,0.5398645559846803,0.009184866100507096
592,Central operculum  superior LH,SomMotA,SomMotB,0.554952306453599,0.4187257779722958,0.026234393751681358
593,Superior corona radiata anterior LH,No network found,No network found,0.023694054815303518,0.9762196091575066,7.876723843317464e-05
594,Planum temporale posterior LH,SomMotA,SomMotB,0.15567924242669995,0.8431773722465268,0.0011424667335480539
595,Cingulum mid-anterior,No network found,No network found,0.0466711475446707,0.9531289648814874,0.00020586776497173202
596,Angular sulcus mid-posterior LH,DefaultB,DefaultB,0.6636129343485453,0.27758712877543124,0.058810897996735265
597,Posterior insula inferior RH,SalVentAttnA,SalVentAttnA,0.6766097996951423,0.2423910990016735,0.08101324298337674
598,Paracentral lobule postero-inferior RH,SalVentAttnA,ContC,0.6936243694902049,0.06441029872438325,0.2419628592579656
599,Superior longitudinal fasciculus I middle RH,No network found,No network found,0.019949870434560174,0.9800306133108118,1.791360253696228e-05
600,Gyrus rectus,LimbicA,LimbicB,0.6845930098674192,0.15607888200508868,0.15903919957767015
601,Cerebrospinal fluid (between postcentral gyrus RH and skull),SomMotA,SomMotA,0.2919369061634856,0.09065988112979816,0.1704558199411737
602,Cingulate mid-anterior,SalVentAttnA,SalVentAttnA,0.4632011535835226,0.5219756113458348,0.01482437458827156
603,Subcentral gyrus posterior LH,SalVentAttnA,SomMotB,0.6821440290274258,0.1870410734033676,0.10065544886942272
604,Hippocampal gyrus,VisCent,DefaultC,0.7587842486017174,0.19144035778772855,0.04978325213845088
605,Cuneus inferior RH,VisCent,VisPeri,0.3476698823680085,0.6347779691979097,0.017556701368733184
606,Putamen LH,SalVentAttnA,SalVentAttnA,0.6050682579752691,0.3926153174318657,0.002331234448765665
607,Occipitotemporal gyrus posterior,No network found,No network found,0.21834401562594166,0.5213827609134779,0.2602829044735547
608,Lateral occipital cortex posterior LH,VisCent,VisCent,0.6270144146061659,0.2079852775400053,0.12318206133868842
609,Central sulcus middle posterior RH,SomMotA,SomMotA,0.4633570463830454,0.4018679359321956,0.13070780678477487
610,Internal capsule genu anterior,No network found,No network found,0.1761664804932349,0.8238334024850172,9.353755216673402e-06
611,Lunate sulcus superior LH,VisCent,VisCent,0.4739583224142365,0.4944809629597384,0.031506799938176684
612,Superior occipital gyrus superior,DorsAttnB,DorsAttnA,0.5187968349008684,0.119153802777059,0.20369523680092952
613,Cerebrospinal fluid between cingulate gyrus and cerebellum),No network found,DefaultC,0.3420886948250977,0.003547976846228351,0.6543757047163656
614,Superior temporal gyrus anterior medial,SalVentAttnA,SalVentAttnA,0.5122606199341936,0.4494803894269598,0.038265909499009966
615,Caudate anterior RH,No network found,No network found,0.5043540035081957,0.4937925121116639,0.0018583520882514046
616,Occipital pole,VisCent,VisCent,0.5092827629867619,0.4135200926830036,0.06537919379115667
617,Superior occipital fasciculus II mid-anterior ,No network found,No network found,0.2284042162747695,0.7425990849839684,0.02900351944429385
618,Superior parietal sulcus superior LH,DorsAttnB,DorsAttnB,0.4681430132396598,0.41776228071538857,0.10787791870738794
619,Cerebrospinal fluid (between precentral gyrus and skull LH),DefaultB,ContB,0.4838164693080265,0.040663161104900016,0.15820791113454938
620,Postcentral gyrus mid-superior LH,SomMotA,SomMotA,0.4316918751947808,0.4834022062091672,0.08380448455805406
621,Lingual gyrus posterior,VisCent,VisPeri,0.6298426347021711,0.2806100084821033,0.08902476089564729
622,Corpus callosum posterior body,No network found,No network found,0.1912312136835264,0.6674733529439504,0.14130431694345635
623,Supramarginal gyrus RH,ContA,SalVentAttnB,0.4552186314430377,0.5094589121508739,0.03318992807628495
624,Posterior lateral ventricles,No network found,No network found,0.14373684443279192,0.22165789667886027,0.634605393666122
625,Cerebellum VIIIa LH,No network found,No network found,0.44336113065755856,0.5515886869902851,0.004615377058871294
626,Parahippocampal gyrus,No network found,DefaultC,0.4351451475098245,0.11850551367406599,0.4463522358812504
627,Anterior corona radiata anterior LH,ContA,SalVentAttnB,0.2727049378913192,0.7185082089141767,0.00879406829139492
628,Cerebrospinal fluid (between middle frontal gyrus RH and skull),ContA,ContB,0.412835748877242,0.015527608061403957,0.1400333384262521
629,Putamen and globus pallidus anterior LH,No network found,No network found,0.3619376482196212,0.6376602068701103,0.0004185130725846877
630,Cerebrospinal fluid (between superior frontal gyrus anterior and skull),DefaultB,DefaultA,0.4752138763330361,0.022466058177083515,0.11957083345631785
631,Superior frontal gyrus antero-superior,DefaultB,DefaultB,0.5483527739827917,0.3931704656154494,0.05572384457942115
632,Hippocampus posterior RH,No network found,No network found,0.34573796711777705,0.5924226736417829,0.061853395078422926
633,Middle frontal gyrus middle superior RH,ContA,ContB,0.6121247375908869,0.3074101492196378,0.055334569650743695
634,Precuneus inferior LH,DefaultB,DefaultA,0.6292547512526595,0.31782642772497177,0.05292265406891096
635,Cerebellum VI RH,No network found,No network found,0.8249587696855891,0.16492974224994833,0.010116606269499943
636,Postcentral gyrus middle RH,SomMotA,SomMotB,0.6065025548524191,0.22580564393994604,0.12649870018674114
637,Anterior thalamic radiation RH,No network found,DefaultA,0.06040945104644064,0.9393756450471472,0.00021130051908912695
638,Superior frontal gyrus mid-anterior LH,SalVentAttnA,SalVentAttnB,0.6510565093536264,0.2753941469206453,0.07292657159372716
639,Cerebellum Crus I anterior RH,No network found,No network found,0.685723801220889,0.18778053475444775,0.10068896247536592
640,Internal capsule posterior limb LH,No network found,No network found,0.3772421254328384,0.6226523868973116,0.00011016708317103545
641,Cerebellum Crus II,No network found,No network found,0.7995765276278229,0.08231657389365593,0.08855860815438954
642,Frontal pole lateral LH,ContA,ContB,0.5204112340047801,0.07045640915780875,0.12904469739660124
643,Cerebrospinal fluid (between cerebellum and cerebellar peduncles),No network found,No network found,0.43931610941565097,0.09525517405628788,0.4646864979287523
644,Putamen posterior LH,SalVentAttnA,SalVentAttnA,0.5596199458291287,0.4374431434458679,0.002946184657112404
645,Dorsomedial prefrontal cortex superior RH,ContA,ContB,0.6140820234753513,0.2543886276959305,0.13091984840552065
646,Lateral occipital sulcus mid-anterior RH,VisCent,DorsAttnA,0.4523479533845252,0.5238657967147677,0.023789946867406042
647,Cerebellum IV,No network found,No network found,0.7048702269827769,0.2528806391385485,0.04224984794013945
648,Superior temporal gyrus anterior medial RH,LimbicA,LimbicA,0.6541762204853653,0.09886037807709193,0.24606574769806366
649,Cerebellum Crus II LH,No network found,No network found,0.6657100953306803,0.3188361357965137,0.01546013463138451
650,Paracentral lobule posterior ,SomMotA,SomMotA,0.5322845461963303,0.20521858279784572,0.2622709007689206
651,Superior parietal lobule antero-superior LH,DorsAttnB,DorsAttnB,0.4994800013223508,0.3798724943890586,0.11666162692328437
652,Superior frontal gyrus medial superior ,DefaultB,DefaultB,0.6419527744337857,0.08363497358732729,0.22064880777475032
653,Collateral sulcus middle LH,LimbicA,DefaultC,0.6923158298906307,0.27521878635523306,0.032459963710885595
654,Middle temporal gyrus mid-posterior RH,DefaultB,TempPar,0.6880691763571394,0.2577850095775679,0.054156841866800164
655,Precentral sulcus medial LH,SomMotA,SomMotA,0.4854174001192555,0.4601345431975383,0.053391568288161516
656,Frontal pole RH,LimbicA,LimbicB,0.6383109917759581,0.18949476452160555,0.0864393892727876
657,Middle frontal gyrus middle inferior LH,ContA,ContA,0.5268576364200679,0.4166098780559669,0.04080608002705682
658,External capsule posterior superior LH,SomMotA,SomMotB,0.1080975463702104,0.8904147803686387,0.0015012591412321748
659,Inferior temporal sulcus anterior LH,LimbicA,LimbicA,0.460021822203405,0.5166121994270694,0.02268117888491125
660,Postcentral gyrus superior LH,SomMotA,SomMotA,0.4787768575545172,0.23197104642868802,0.19040921822466805
661,Cerebrospinal fluid (between precentral gyrus superior and skull RH),SalVentAttnA,SalVentAttnA,0.5278072762711389,0.08856494958941806,0.1527235008542776
662,Occipitotemporal gyrus posterior LH,VisCent,DorsAttnA,0.5189779437353645,0.4649939628194339,0.015911879519466977
663,Postcentral sulcus inferior RH,DorsAttnB,DorsAttnB,0.5574252453040421,0.3724096275881844,0.07006137091711427
664,Cerebellum superior posterior fissure RH,No network found,No network found,0.7812300265057076,0.19854911954020213,0.02015995108903254
665,Lingual gyrus posterior LH,VisCent,VisCent,0.7039606045169026,0.20393167693328348,0.09108827510023157
666,Ventromedial prefrontal cortex,DefaultB,DefaultA,0.8022669243086421,0.04558579264102187,0.15215112989366664
667,Ventromedial prefrontal cortex anterior,DefaultB,DefaultA,0.6085463720920156,0.20417672753752555,0.17767457047522073
668,Occipitotemporal sulcus middle LH,No network found,No network found,0.1335853577161312,0.8544601171184764,0.011954071036568759
669,Corpus callosum anterior body,No network found,No network found,0.15954991218096526,0.30204707222896715,0.5384175947663652
670,Occipitotemporal sulcus mid-posterior RH,VisCent,DorsAttnA,0.7753330601983773,0.05606104540312585,0.16460015527875188
671,Precuneus antero-superior,DorsAttnB,ContC,0.5552974492571329,0.3832291764631918,0.06146053588178424
672,Cerebellum IV,No network found,No network found,0.83860104798154,0.016165537084702596,0.14523862253339606
673,Calcarine sulcus mid-posterior LH,No network found,No network found,0.17939042083160853,0.8099383397996104,0.010666748792468888
674,Pars opercularis lateral LH,DefaultB,DefaultB,0.6009132957199365,0.12531424118937232,0.12145397374646695
675,Dorsolateral prefrontal cortex LH,DefaultB,DefaultB,0.554834015560159,0.3880488998982444,0.05480377175889409
676,Precuneus posterior,DefaultB,ContC,0.7321841266311075,0.12379762256485675,0.14395709734080084
677,Lingual gyrus middle RH,VisCent,VisPeri,0.7009997170572547,0.21300719845040147,0.08602053633380123
678,Amygdala posterior,No network found,No network found,0.6812884230495324,0.2905645829908383,0.028155341670688706
679,Insula superior LH,No network found,SalVentAttnA,0.31959467566419714,0.6795301977850007,0.000874420139606226
680,Parietal operculum medial RH,SomMotA,SomMotB,0.7343647893942263,0.18400515067927506,0.08164042885608344
681,Precuneus posterior LH,ContA,ContC,0.52558997468436,0.4106209175482708,0.06321458082391074
682,Optic chiasm anterior,LimbicA,LimbicB,0.7335909054741765,0.10900947917657797,0.15175284856768315
683,Anterior orbital gyrus RH,ContA,ContB,0.5989885406472215,0.35976425499864845,0.026060270100787892
684,Anterior corona radiata superior LH,No network found,SalVentAttnB,0.039223704624038784,0.9604401143221716,0.0003412074165339211
685,Cerebrospinal fluid (between postcentral gyrus and skull),SomMotA,SomMotA,0.321107460259104,0.09235826646436113,0.09230683281770788
686,Intraparietal sulcus posterior LH,DorsAttnB,ContA,0.5095215726314829,0.4060646698957983,0.08383247262434862
687,Cerebrospinal fluid (between middle frontal gyrus anterior and skull LH),ContA,SalVentAttnB,0.5605956624698304,0.030258889902512794,0.14719610052715734
688,Third ventricle posterior,No network found,No network found,0.34320690507748186,0.07656342574069873,0.5802381341600249
689,Middle temporal gyrus mid-anterior LH,DefaultB,DefaultB,0.6466225882695849,0.3245440065190322,0.027281946186381183
690,Cerebellum superior posterior fissure central,No network found,No network found,0.7104734870512507,0.04605702114817846,0.2000786602687148
691,Inferior temporal sulcus posterior LH,DorsAttnB,DorsAttnA,0.7211321190205192,0.2383399674349533,0.04043268827188407
692,Fusiform gyrus middle RH,VisCent,VisCent,0.6720211279390064,0.2908982909698816,0.03708308840092541
693,Lateral orbital gyrus anterior,DefaultB,DefaultB,0.6975738640671568,0.2423723287389035,0.05723623288938076
694,Superior frontal gyrus mid-posterior LH,DefaultB,DefaultB,0.5763323943185186,0.37555989607188617,0.044494104404095465
695,Superior occipital gyrus posterior LH,VisCent,VisPeri,0.526524127773089,0.16079502019647504,0.19231321136927088
696,Superior frontal gyrus posterior superior LH,SalVentAttnA,SalVentAttnA,0.5863524975066311,0.3078041467942771,0.08324006291070375
697,Central sulcus mid-superior RH,SomMotA,SomMotA,0.4686603549902917,0.4247314108270284,0.10648420251520936
698,Thalamus antero-superior,No network found,No network found,0.6470551112101539,0.3415584874501217,0.01140791630298368
699,Superior frontal gyrus anterior,DefaultB,DefaultB,0.5958654889662394,0.349310217130025,0.04407420056293563
700,Supramarginal gyrus anterior LH,SalVentAttnA,SalVentAttnA,0.6476268174630265,0.207648144078676,0.09191293979336933
701,Postcentral sulcus mid-superior RH,DorsAttnB,DorsAttnB,0.5378678900400549,0.3219641139126276,0.1373167087521628
702,Medulla oblongata anterior,No network found,No network found,0.5631319873172882,0.3869489967812373,0.0314618697064269
703,Precuneus superior,DorsAttnB,ContC,0.6563685938147671,0.06983106553020052,0.2708360806171669
704,Anterior vertical ramus of the Lateral fissure RH,SalVentAttnA,SalVentAttnB,0.67884926872999,0.1929044669467594,0.11733075585666028
705,Inferior fronto-occipital fasciculus mid-posterior RH,No network found,No network found,0.1872450175515611,0.7321128268626959,0.08065155971906854
706,Cingulate posterior LH,SomMotA,SalVentAttnA,0.3775362927576824,0.6106700004594999,0.011795440588852476
707,Cingulate middle RH,SalVentAttnA,SalVentAttnB,0.5931033794349465,0.3479917539235023,0.058909572192447385
708,Calcarine sulcus mid-anterior RH,VisCent,VisPeri,0.2837940586454294,0.7069687016736215,0.009243776881818705
709,Precentral gyrus inferior LH,SomMotA,SomMotB,0.6252278510133901,0.25509327877542065,0.10562964118982572
710,Posterior orbital gyrus posterior,DefaultB,DefaultB,0.6812902347239974,0.07856916932416665,0.23404739820060536
711,Dorsal visual stream RH,DorsAttnB,ContA,0.3734814465077408,0.6064747451055239,0.02004980663821668
712,Caudate antero-superior,No network found,No network found,0.08214431317336568,0.9178524838051659,5.557019847117545e-06
713,Superior temporal sulcus postero-superior LH,SalVentAttnA,TempPar,0.3675069595033692,0.6243802513980784,0.008111923918185255
714,Cerebellum V,No network found,No network found,0.8742477402933843,0.08678880360559127,0.038972394500288006
715,Subparietal sulcus,DefaultB,DefaultA,0.7571051324019418,0.04280232835617282,0.20008310885903413
716,Intraparietal sulcus mid-posterior LH,ContA,ContA,0.35461089884664776,0.6223417114852074,0.02305529254839581
717,Subcallosal cortex superior,LimbicA,LimbicB,0.7657321730832239,0.10851566346733747,0.12558390815541112
718,Superior parietal sulcus inferior RH,DorsAttnB,DorsAttnA,0.44782486256473897,0.4907980906805881,0.060636981428152124
719,Cuneus postero-superior LH,VisCent,VisPeri,0.5694554562004256,0.1841188631100249,0.16480507202873218
720,Middle temporal gyrus anterior RH,DefaultB,DefaultA,0.7988717842450597,0.15068656173746536,0.038959556241630826
721,Postcentral gyrus superior,SomMotA,SomMotA,0.4358769160355236,0.37852068101919295,0.13333514461345924
722,Precentral sulcus superior LH,SomMotA,DorsAttnB,0.5674673856914597,0.3134252553668539,0.1056684641525293
723,Anterior orbital gyrus lateral,ContA,LimbicB,0.781025943874217,0.16212460414868635,0.051885721622402826
724,Inferior occipital gyrus anterior RH,VisCent,VisCent,0.7848404619695512,0.14873538845720669,0.0613315396845774
725,Anterior insula mid-inferior LH,SalVentAttnA,SalVentAttnB,0.7794539669115133,0.1992531579060964,0.02129763445260116
726,Parahippocampal gyrus middle RH,LimbicA,DefaultC,0.7313871118577654,0.2358734375755766,0.032734044784397794
727,Central sulcus middle medial RH,SomMotA,SomMotA,0.4385434594785428,0.5286320944539231,0.03282529271422549
728,Pars triangularis anterior LH,ContA,ContA,0.6510844704628982,0.17551190234782255,0.1024599138482609
729,Corpus callosum rostrum,No network found,No network found,0.3133566277367096,0.204753884233052,0.4818948259008349
730,Middle frontal gyrus anterior RH,ContA,ContB,0.6368044325539197,0.28627956606185245,0.06731044098661378
731,Cingulate mid-posterior ,SomMotA,SalVentAttnA,0.6997615026263595,0.12495783030792848,0.17528299970195255
732,Cerebellum V,No network found,No network found,0.8338943910546508,0.14567378205670498,0.020426460173545463
733,Circular sulcus of the insula superior,SalVentAttnA,SalVentAttnA,0.2372986056153929,0.7597243150133005,0.0029834846730331355
734,Middle frontal gyrus mid-posterior LH,DefaultB,ContB,0.542810936202056,0.3686228281555705,0.07494209841164408
735,Pars triangularis posterior LH,SalVentAttnA,SalVentAttnA,0.6900294155105887,0.20186565698355136,0.09678752575124064
736,Central sulcus superior LH,SomMotA,SomMotA,0.4985012121650581,0.3740481818074384,0.1271748959696593
737,Interhemispheric fissure precentral gyrus,SalVentAttnA,SalVentAttnA,0.6083361595815305,0.09372024369020622,0.2536813291016738
738,Angular gyrus posterior RH,DefaultB,DefaultA,0.6911850841196856,0.2196944927439448,0.06315672065743426
739,Arcuate fasciculus posterior LH,No network found,No network found,0.11992735815057992,0.8787148332315285,0.0013530269889986755
740,Corpus callosum isthmus anterior,No network found,No network found,0.18641626389545704,0.4542502801013724,0.35932570749263004
741,Anterior cingulate cortex anterior LH,DefaultB,DefaultA,0.7710871955678708,0.0804166696326085,0.1484870556143592
742,Retrocalcarine sulcus LH,VisCent,VisCent,0.6480568549834167,0.12867751361598934,0.17464348270323302
743,Subparietal sulcus posterior,DefaultB,DefaultA,0.4827521400484514,0.4917636470515714,0.025496644259342588
744,Cerebrospinal fluid (between superior frontal gyrus and skull),DefaultB,DefaultB,0.5832360825883075,0.05593551672193365,0.11939862100098805
745,Subparietal sulcus anterior LH,DefaultB,ContC,0.7217565206126938,0.1889055388817579,0.08933684023653257
746,Midbrain posterior,No network found,No network found,0.7181047563201011,0.2661295778732721,0.01578089708939372
747,Anterior corona radiata,No network found,No network found,0.10410911891563623,0.8947227346942461,0.001165574311677761
748,Precuneus interhemispheric fissure,DorsAttnB,ContC,0.5427197061757469,0.03501402747976996,0.25911693235413563
749,Callosomarginal sulcus inferior LH,SalVentAttnA,SalVentAttnA,0.5219170487667231,0.44446610826335,0.033628784174418065
750,Superior parietal sulcus superior RH,DorsAttnB,DorsAttnB,0.21636426358594754,0.7701295742471371,0.013520048393911393
751,Lateral fissure middle LH,SomMotA,SomMotB,0.7783504348418823,0.0486336396661776,0.1730305288953488
752,Occipital pole inferior LH,VisCent,VisCent,0.6299259079007833,0.2652383688389643,0.08932180271629801
