,dimension,component,identified,overlap_against,label
1135,128,46,118,256,Intraparietal sulcus inferior RH
1136,128,46,63,256,Intraparietal sulcus superior RH
1137,128,46,97,256,Superior occipital gyrus RH
1138,128,46,29,256,Angular gyrus superior RH
1139,128,46,247,256,Superior longitudinal fasciculus I posterior RH
1140,128,46,460,512,Intraparietal sulcus posterior RH
1141,128,46,246,512,Superior occipital sulcus middle RH
1142,128,46,86,512,Intraparietal sulcus middle RH
1143,128,46,433,512,Intraparietal sulcus mid-posterior RH
1144,128,46,173,512,Superior longitudinal fasciculus II posterior RH
1145,128,46,178,1024,Superio occipital sulcus superior RH
1146,128,46,711,1024,Dorsal visual stream RH
1147,128,46,470,1024,Intraparietal sulcus middle RH
1148,128,46,429,1024,Intraparietal sulcus superior posterior RH
1149,128,46,394,1024,Dorsal visual stream posterior RH
1150,128,47,3,64,Calcarine cortex posterior
1151,128,47,55,64,Lingual gyrus
1152,128,47,46,64,Occipital pole
1153,128,47,16,64,Fusiform gyrus posterior
1154,128,47,24,64,Descending occipital gyrus
1155,128,47,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
1156,128,47,116,128,Occipital pole inferior
1157,128,47,72,128,Calcarine cortex posterior
1158,128,47,12,128,Lingual gyrus posterior
1159,128,47,108,128,Inferior occipital gyrus
1160,128,47,78,256,Lingual gyrus mid-posterior
1161,128,47,203,256,Fusiform gyrus RH
1162,128,47,9,256,Retrocalcarine cortex
1163,128,47,155,256,Fusiform gyrus LH
1164,128,47,59,256,Fusiform gyrus posterior LH
1165,128,47,265,512,Fusiform gyrus posterior RH
1166,128,47,227,512,Collateral sulcus posterior RH
1167,128,47,281,512,Inferior occipital sulcus
1168,128,47,487,512,Fusiform gyrus posterior LH
1169,128,47,363,512,Inferior occipital gyrus posterior LH
1170,128,47,60,1024,Calcarine sulcus posterior LH
1171,128,47,1,1024,Retrocalcarine cortex RH
1172,128,47,401,1024,Descending occipital gyrus inferior LH
1173,128,47,177,1024,Inferior occipital gyrus LH
1174,128,47,391,1024,Collateral sulcus posterior LH
1175,128,48,38,64,Intraparietal sulcus LH
1176,128,48,37,64,Supramarginal gyrus
1177,128,48,63,64,Central sulcus
1178,128,48,10,64,Superior parts of Postcentral and Precentral gyri
1179,128,48,12,64,Paracentral gyrus RH
1180,128,48,74,128,Postcentral sulcus superior
1181,128,48,56,128,Intraparietal sulcus anterior LH
1182,128,48,37,128,Supramarginal gyrus LH
1183,128,48,125,128,Postcentral gyrus middle
1184,128,48,76,128,"Precentral sulcus inferior, LH"
1185,128,48,251,256,Supramarginal gyrus anterior LH
1186,128,48,30,256,Postcentral sulcus superior LH
1187,128,48,47,256,Supramarginal gyrus anterior RH
1188,128,48,22,256,Supramarginal gyrus LH
1189,128,48,27,256,Intraparietal sulcus anterior
1190,128,48,45,512,Postcentral sulcus LH
1191,128,48,372,512,Postcentral sulcus inferior LH
1192,128,48,311,512,Cerebrospinal fluid (between supramarginal gyrus and skull LH)
1193,128,48,193,512,Supramarginal gyrus inferior LH
1194,128,48,247,512,Supramarginal gyrus anterior RH
1195,128,48,430,1024,Postcentral gyrus mid-inferior LH
1196,128,48,926,1024,Cerebrospinal fluid (between postcentral gyrus inferior and skull LH)
1197,128,48,304,1024,Supramarginal gyrus antero-superior LH
1198,128,48,915,1024,Postcentral gyrus middle posterior LH
1199,128,48,141,1024,Intraparietal sulcus anterior LH
1200,128,49,45,64,Heschl’s gyrus
1201,128,49,26,64,Cingulate gyrus mid-anterior
1202,128,49,6,64,Insula antero-superior
1203,128,49,25,64,Putamen
1204,128,49,37,64,Supramarginal gyrus
1205,128,49,67,128,Insula antero-superior
1206,128,49,109,128,Central operculum cortex
1207,128,49,64,128,Lateral fissure anterior
1208,128,49,23,128,Superior temporal gyrus middle
1209,128,49,15,128,Precentral gyrus inferior
1210,128,49,191,256,Central opercular cortex
1211,128,49,226,256,Insula antero-superior
1212,128,49,74,256,Insula
1213,128,49,48,256,Frontal operculum RH
1214,128,49,86,256,Heschl’s gyrus
1215,128,49,470,512,Insula superior
1216,128,49,94,512,Insula postero-superior lateral LH
1217,128,49,467,512,External capsule middle LH
1218,128,49,505,512,Central operculum anterior RH
1219,128,49,409,512,Supramarginal gyrus antero-inferior LH
1220,128,49,578,1024,Central opercula
1221,128,49,41,1024,Central opercular cortex LH
1222,128,49,305,1024,Posterior insula superior LH
1223,128,49,171,1024,Anterior insula LH
1224,128,49,513,1024,Posterior insula inferior
1225,128,50,18,64,Precuneus superior
1226,128,50,57,64,Superior parietal lobule
1227,128,50,5,64,Parieto-occipital sulcus superior
1228,128,50,54,64,Precuneus anterior
1229,128,50,56,64,Superior occipital sulcus
1230,128,50,66,128,Cerebrospinal fluid (between Parieto-occipital sulcus and skull)
1231,128,50,77,128,Superior parietal sulcus
1232,128,50,16,128,Precuneus superior
1233,128,50,86,128,Cerebrospinal fluid (between parietal lobe and skull)
1234,128,50,121,128,Precuneus posterior
1235,128,50,216,256,Parieto-occipital sulcus posterior
1236,128,50,208,256,Superior parietal lobule middle
1237,128,50,106,256,Intraparietal sulcus posterior LH
1238,128,50,18,256,Cerebrospinal fluid (between precuneus and skull)
1239,128,50,124,256,Intraparietal sulcus posterior RH
1240,128,50,395,512,Precuneus postero-superior 
1241,128,50,453,512,Superior occipital gyrus superior RH
1242,128,50,7,512,Superior occipital gyrus superior LH
1243,128,50,460,512,Intraparietal sulcus posterior RH
1244,128,50,219,512,Superior parietal lobule medial RH
1245,128,50,211,1024,Precuneus postero-superior RH
1246,128,50,810,1024,Superior parietal lobule postero-superior LH
1247,128,50,189,1024,Superior parietal lobule mid-posterior LH
1248,128,50,52,1024,Superior parietal lobule postero-superior RH
1249,128,50,523,1024,Precuneus middle superior RH
1250,128,51,44,64,Paracentral lobule superior
1251,128,51,10,64,Superior parts of Postcentral and Precentral gyri
1252,128,51,40,64,Precentral gyrus superior
1253,128,51,62,64,Superior frontal gyrus
1254,128,51,51,64,Middle frontal gyrus
1255,128,51,36,128,Superior frontal gyrus posterior
1256,128,51,119,128,Paracingulate gyrus postero-superior
1257,128,51,20,128,Cerebrospinal fluid (superior of Central sulcus)
1258,128,51,83,128,Precentral sulcus superior
1259,128,51,106,128,Middle frontal gyrus RH
1260,128,51,182,256,Cerebrospinal fluid (between superior frontal gyrus posterior and skull)
1261,128,51,221,256,Precentral sulcus superior LH
1262,128,51,129,256,Precentral sulcus RH
1263,128,51,68,256,Superior frontal gyrus posterior LH
1264,128,51,245,256,Cerebrospinal fluid (between middle frontal gyrus RH and skull)
1265,128,51,42,512,Cerebrospinal fluid (between interhemispheric fissure and superior frontal gyrus superio )
1266,128,51,65,512,Precentral gyrus mid-superior 
1267,128,51,334,512,Precentral gyrus mid-superior LH
1268,128,51,95,512,Superior frontal gyrus posterior LH
1269,128,51,458,512,Cerebrospinal fluid (between superior frontal gyrus middle superior and skull)
1270,128,51,325,1024,Superior frontal gyrus superior RH
1271,128,51,802,1024,Superior frontal gyrus posterior lateral LH
1272,128,51,506,1024,Superior frontal gyrus antero-superior RH
1273,128,51,737,1024,Interhemispheric fissure precentral gyrus
1274,128,51,797,1024,Precentral gyrus superior and superior frontal gyrus RH
1275,128,52,53,64,Parieto-occipital sulcus anterior
1276,128,52,5,64,Parieto-occipital sulcus superior
1277,128,52,14,64,Cingulate gyrus mid-posterior
1278,128,52,22,64,Superior fornix and isthmus
1279,128,52,20,64,Parieto-occipital sulcus middle
1280,128,52,33,128,Posterior cingulate cortex
1281,128,52,61,128,Parieto-occipital sulcus anterior
1282,128,52,6,128,Posterior cingulate cortex antero-inferior
1283,128,52,8,128,Parieto-occipital sulcus central
1284,128,52,118,128,Parieto-occipital sulcus antero-superior
1285,128,52,218,256,Precuneus inferior
1286,128,52,102,256,Posterior cingulate cortex inferior
1287,128,52,195,256,Lingual gyrus medial
1288,128,52,90,256,Posterior cingulate cortex middle
1289,128,52,151,256,Parieto-occipital sulcus anterior
1290,128,52,432,512,Subparietal sulcus inferior LH
1291,128,52,511,512,Parieto-occipital sulcus middle LH
1292,128,52,461,512,Precuneus inferior 
1293,128,52,250,512,Retrosplenial cortex superior
1294,128,52,216,512,Precuneus postero-inferior RH
1295,128,52,390,1024,Posterior cingulate cortex postero-inferior
1296,128,52,493,1024,Posterior cingulate cortex
1297,128,52,867,1024,Subparietal sulcus inferior RH
1298,128,52,715,1024,Subparietal sulcus
1299,128,52,838,1024,Posterior cingulate cortex antero-inferior
1300,128,53,51,64,Middle frontal gyrus
1301,128,53,6,64,Insula antero-superior
1302,128,53,37,64,Supramarginal gyrus
1303,128,53,58,64,Middle frontal gyrus anterior
1304,128,53,41,64,Postcentral gyrus inferior
1305,128,53,104,128,Inferior frontal sulcus posterior RH
1306,128,53,67,128,Insula antero-superior
1307,128,53,4,128,Frontal pole lateral RH
1308,128,53,106,128,Middle frontal gyrus RH
1309,128,53,79,128,Pars triangularis
1310,128,53,144,256,Inferior frontal sulcus anterior RH
1311,128,53,232,256,Pars opercularis
1312,128,53,210,256,Precentral sulcus inferior RH
1313,128,53,202,256,Cerebrospinal fluid (between middle frontal gyrus and skull RH)
1314,128,53,192,256,Middle frontal gyrus posterior RH
1315,128,53,439,512,Precentral sulcus inferior RH
1316,128,53,366,512,Inferior frontal gyrus anterior RH
1317,128,53,239,512,Pars triangularis RH
1318,128,53,205,512,Middle frontal gyrus anterior lateral RH
1319,128,53,153,512,Inferior frontal sulcus posterior RH
1320,128,53,773,1024,Inferior frontal sulcus middle RH
1321,128,53,776,1024,Middle frontal gyrus mid-anterior inferior RH
1322,128,53,1010,1024,Inferior frontal sulcus mid-posterior RH
1323,128,53,514,1024,Inferior frontal sulcus anterior RH
1324,128,53,845,1024,Precentral sulcus inferior RH
1325,128,54,45,64,Heschl’s gyrus
1326,128,54,37,64,Supramarginal gyrus
1327,128,54,19,64,Planum polare
1328,128,54,47,64,Thalamus
1329,128,54,26,64,Cingulate gyrus mid-anterior
1330,128,54,37,128,Supramarginal gyrus LH
1331,128,54,23,128,Superior temporal gyrus middle
1332,128,54,68,128,Planum temporale RH
1333,128,54,109,128,Central operculum cortex
1334,128,54,49,128,Insula center and lateral fissure
1335,128,54,227,256,Parietal operculum LH
1336,128,54,26,256,Superior temporal gyrus LH
1337,128,54,70,256,Parietal operculum
1338,128,54,191,256,Central opercular cortex
1339,128,54,255,256,Parietal operculum RH
1340,128,54,293,512,Heschl’s gyrus LH
1341,128,54,337,512,Superior temporal gyrus posterior LH
1342,128,54,409,512,Supramarginal gyrus antero-inferior LH
1343,128,54,183,512,Planum temporale
1344,128,54,189,512,Arcuate fasciculus postero-superior
1345,128,54,176,1024,Superior temporal gyrus posterior medial LH
1346,128,54,83,1024,Planum temporale anterior LH
1347,128,54,340,1024,Lateral fissure posterior LH
1348,128,54,837,1024,Frontoparietal operculum LH
1349,128,54,1018,1024,Superior temporal gyrus posterior lateral LH
1350,128,55,11,64,Transverse sinus
1351,128,55,2,64,Fusiform gyrus
1352,128,55,21,64,Cerebellum I-V
1353,128,55,29,64,Inferior occipital gyrus
1354,128,55,55,64,Lingual gyrus
1355,128,55,11,128,Cerebellum Crus I posterior
1356,128,55,22,128,Cerebellum Crus I anterior
1357,128,55,96,128,Cerebellum Crus II
1358,128,55,28,128,Cerebellum VI superior
1359,128,55,27,128,Cerebellum VI anterior
1360,128,55,209,256,Cerebellum Crus I posterior LH
1361,128,55,147,256,Cerebellum Crus I lateral RH
1362,128,55,36,256,Cerebellum VIIb
1363,128,55,143,256,Cerebellum Crus I posterior
1364,128,55,181,256,Cerebellum VI
1365,128,55,450,512,Cerebellum superior posterior fissure LH
1366,128,55,317,512,Cerebellum horizontal fissure medial
1367,128,55,34,512,Cerebellum VIIb
1368,128,55,491,512,Cerebellum Crus II medial RH
1369,128,55,260,512,Cerebellum VI posterior
1370,128,55,664,1024,Cerebellum superior posterior fissure RH
1371,128,55,1001,1024,Cerebellum VI RH
1372,128,55,690,1024,Cerebellum superior posterior fissure central
1373,128,55,170,1024,Cerebellum VI
1374,128,55,993,1024,Cerebellum Crus I LH
1375,128,56,32,64,Intraparietal sulcus
1376,128,56,50,64,Postcentral gyrus LH
1377,128,56,57,64,Superior parietal lobule
1378,128,56,27,64,Superior parietal lobule posterior
1379,128,56,10,64,Superior parts of Postcentral and Precentral gyri
1380,128,56,7,128,Intraparietal sulcus posterior LH
1381,128,56,77,128,Superior parietal sulcus
1382,128,56,48,128,Postcentral sulcus inferior LH
1383,128,56,44,128,Angular gyrus superior
1384,128,56,125,128,Postcentral gyrus middle
1385,128,56,27,256,Intraparietal sulcus anterior
1386,128,56,145,256,Angular gyrus superior LH
1387,128,56,22,256,Supramarginal gyrus LH
1388,128,56,42,256,Postcentral sulcus inferior
1389,128,56,106,256,Intraparietal sulcus posterior LH
1390,128,56,385,512,Intermediate primus of Jensen LH
1391,128,56,144,512,Intraparietal sulcus middle LH
1392,128,56,242,512,Superior parietal sulcus LH
1393,128,56,35,512,Intraparietal sulcus anterior LH
1394,128,56,17,512,Supramarginal gyrus antero-superior LH
1395,128,56,495,1024,Intraparietal sulcus medial LH
1396,128,56,141,1024,Intraparietal sulcus anterior LH
1397,128,56,811,1024,Superior parietal sulcus inferior LH
1398,128,56,866,1024,Intraparietal sulcus mid-anterior LH
1399,128,56,353,1024,Intraparietal sulcus middle LH
1400,128,57,25,64,Putamen
1401,128,57,35,64,Lingual gyrus anterior
1402,128,57,64,64,Caudate
1403,128,57,47,64,Thalamus
1404,128,57,53,64,Parieto-occipital sulcus anterior
1405,128,57,98,128,Putamen anterior
1406,128,57,97,128,Thalamus and globus pallidus
1407,128,57,31,128,Parahippocampal gyrus
1408,128,57,95,128,Retrosplenial cortex
1409,128,57,91,128,Lingual gyrus
1410,128,57,168,256,Hippocampus anterior
1411,128,57,95,256,Hippocampus posterior
1412,128,57,132,256,Insula antero-inferior
1413,128,57,21,256,Amygdala
1414,128,57,213,256,Lingual gyrus anterior
1415,128,57,120,512,Amygdala
1416,128,57,83,512,Hippocampus anterior
1417,128,57,488,512,Hippocampus middle
1418,128,57,194,512,Cerebrospinal fluid (between superior cerebellum and limbic lobe)
1419,128,57,285,512,Cerebral peduncles
1420,128,57,874,1024,Hippocampus middle RH
1421,128,57,425,1024,Amygdala anterior
1422,128,57,58,1024,Hippocampal fissure
1423,128,57,250,1024,Lateral geniculate nucleus LH
1424,128,57,172,1024,Parahippocampal gyrus posterior LH
1425,128,58,39,64,Dorsomedial prefrontal cortex antero-superior
1426,128,58,23,64,Anterior Cingulate Cortex
1427,128,58,51,64,Middle frontal gyrus
1428,128,58,17,64,Superior frontal gyrus medial
1429,128,58,54,64,Precuneus anterior
1430,128,58,40,128,Paracingulate gyrus middle
1431,128,58,35,128,Dorsomedial prefrontal cortex antero-superior
1432,128,58,69,128,Anterior cingulate cortex
1433,128,58,30,128,Cerebrospinal fluid (between anterior part of superior frontal gyrus and skull)
1434,128,58,90,128,Superior frontal sulcus anterior
1435,128,58,235,256,Dorsomedial prefrontal cortex anterior
1436,128,58,121,256,Dorsomedial prefrontal cortex
1437,128,58,82,256,Cerebrospinal fluid (between superior frontal gyrus anterior and skull)
1438,128,58,12,256,Superior frontal gyrus anterior
1439,128,58,176,256,Anterior cingulate cortex superior
1440,128,58,291,512,Dorsomedial prefrontal cortex anterior
1441,128,58,271,512,Paracingulate gyrus mid-anterior LH
1442,128,58,486,512,Paracingulate sulcus mid-posterior RH
1443,128,58,299,512,Superior frontal gyrus medial middle
1444,128,58,24,512,Dorsomedial prefrontal cortex antero-superior LH
1445,128,58,68,1024,Dorsomedial prefrontal cortex RH
1446,128,58,405,1024,Paracingulate gyrus mid-anterior
1447,128,58,645,1024,Dorsomedial prefrontal cortex superior RH
1448,128,58,423,1024,Paracingulate sulcus anterior LH
1449,128,58,509,1024,Paracingulate sulcus middle LH
1450,128,59,54,64,Precuneus anterior
1451,128,59,34,64,Precentral gyrus medial
1452,128,59,28,64,Paracentral lobule
1453,128,59,26,64,Cingulate gyrus mid-anterior
1454,128,59,23,64,Anterior Cingulate Cortex
1455,128,59,92,128,Precuneus anterior
1456,128,59,105,128,Cingulate sulcus posterior
1457,128,59,60,128,Paracentral lobule
1458,128,59,102,128,Paracingulate gyrus postero-inferior
1459,128,59,63,128,Posterior cingulate cortex superior
1460,128,59,14,256,Cingulate cortex mid-posterior
1461,128,59,65,256,Precuneus anterior
1462,128,59,201,256,Cingulate sulcus posterior
1463,128,59,252,256,Callosomarginal sulcus inferior
1464,128,59,219,256,Paracentral lobule
1465,128,59,102,512,Paracentral lobule inferior LH
1466,128,59,143,512,Precuneus anterior
1467,128,59,161,512,Cingulate gyrus mid-posterior 
1468,128,59,108,512,Callosomarginal sulcus middle
1469,128,59,410,512,Callosomarginal sulcus superior
1470,128,59,598,1024,Paracentral lobule postero-inferior RH
1471,128,59,349,1024,Callosomarginal sulcus middle LH
1472,128,59,467,1024,Callosomarginal sulcus superior LH
1473,128,59,244,1024,Paracentral lobule inferior
1474,128,59,843,1024,Callosomarginal sulcus mid-inferior
1475,128,60,43,64,Callosomarginal sulcus
1476,128,60,34,64,Precentral gyrus medial
1477,128,60,44,64,Paracentral lobule superior
1478,128,60,18,64,Precuneus superior
1479,128,60,33,64,Superior parietal lobule anterior
1480,128,60,59,128,Callosomarginal sulcus inferior
1481,128,60,102,128,Paracingulate gyrus postero-inferior
1482,128,60,5,128,Superior precentral and postcentral sulci anterior
1483,128,60,16,128,Precuneus superior
1484,128,60,70,128,Cerebrospinal fluid (between central sulcus and skull)
1485,128,60,137,256,Paracentral lobule posterior
1486,128,60,123,256,Callosomarginal sulcus
1487,128,60,152,256,Precentral gyrus superior
1488,128,60,65,256,Precuneus anterior
1489,128,60,201,256,Cingulate sulcus posterior
1490,128,60,410,512,Callosomarginal sulcus superior
1491,128,60,103,512,Precentral sulcus medial
1492,128,60,102,512,Paracentral lobule inferior LH
1493,128,60,229,512,Paracentral sulcus
1494,128,60,297,512,Postcentral sulcus superior
1495,128,60,650,1024,Paracentral lobule posterior 
1496,128,60,508,1024,Paracentral lobule superior
1497,128,60,962,1024,Paracentral lobule postero-inferior
1498,128,60,753,1024,Precentral sulcus medial RH
1499,128,60,970,1024,Callosomarginal sulcus superior
1500,128,61,35,64,Lingual gyrus anterior
1501,128,61,22,64,Superior fornix and isthmus
1502,128,61,4,64,Cingulate cortex posterior
1503,128,61,5,64,Parieto-occipital sulcus superior
1504,128,61,31,64,Calcarine sulcus anterior
1505,128,61,8,128,Parieto-occipital sulcus central
1506,128,61,45,128,Calcarine sulcus anterior
1507,128,61,52,128,Posterior cingulate cortex inferior
1508,128,61,95,128,Retrosplenial cortex
1509,128,61,118,128,Parieto-occipital sulcus antero-superior
1510,128,61,151,256,Parieto-occipital sulcus anterior
1511,128,61,128,256,Parieto-occipital sulcus mid-anterior
1512,128,61,213,256,Lingual gyrus anterior
1513,128,61,195,256,Lingual gyrus medial
1514,128,61,238,256,Calcarine sulcus anterior
1515,128,61,288,512,Calcarine sulcus anterior
1516,128,61,82,512,Parieto-occipital sulcus mid-anterior
1517,128,61,331,512,Parieto-occipital sulcus middle
1518,128,61,326,512,Parieto-occipital sulcus mid-anterior RH
1519,128,61,250,512,Retrosplenial cortex superior
1520,128,61,939,1024,Parieto-occipital sulcus anterior LH
1521,128,61,407,1024,Posterior cingulate cortex inferior LH
1522,128,61,445,1024,Parieto-occipital sulcus inferior LH
1523,128,61,1020,1024,Parieto-occipital sulcus anterior RH
1524,128,61,20,1024,Parieto-occipital sulcus middle
1525,128,62,63,64,Central sulcus
1526,128,62,50,64,Postcentral gyrus LH
1527,128,62,12,64,Paracentral gyrus RH
1528,128,62,38,64,Intraparietal sulcus LH
1529,128,62,49,64,Inferior frontal sulcus
1530,128,62,84,128,Precentral gyrus superior
1531,128,62,15,128,Precentral gyrus inferior
1532,128,62,48,128,Postcentral sulcus inferior LH
1533,128,62,43,128,Postcentral gyrus superior LH
1534,128,62,74,128,Postcentral sulcus superior
1535,128,62,83,256,Central sulcus inferior
1536,128,62,100,256,Central sulcus middle
1537,128,62,250,256,Superior longitudinal fasciculus II LH
1538,128,62,47,256,Supramarginal gyrus anterior RH
1539,128,62,251,256,Supramarginal gyrus anterior LH
1540,128,62,338,512,Central sulcus middle
1541,128,62,132,512,Postcentral gyrus mid-inferior
1542,128,62,459,512,Central sulcus LH
1543,128,62,309,512,Central sulcus inferior RH
1544,128,62,438,512,Central sulcus mid-inferior RH
1545,128,62,971,1024,Central sulcus mid-inferior LH
1546,128,62,956,1024,Central sulcus mid-inferior medial RH
1547,128,62,510,1024,Central sulcus mid-inferior RH
1548,128,62,436,1024,Precentral gyrus middle posterior LH
1549,128,62,100,1024,Central sulcus inferior
1550,128,63,54,64,Precuneus anterior
1551,128,63,4,64,Cingulate cortex posterior
1552,128,63,5,64,Parieto-occipital sulcus superior
1553,128,63,23,64,Anterior Cingulate Cortex
1554,128,63,43,64,Callosomarginal sulcus
1555,128,63,33,128,Posterior cingulate cortex
1556,128,63,6,128,Posterior cingulate cortex antero-inferior
1557,128,63,92,128,Precuneus anterior
1558,128,63,59,128,Callosomarginal sulcus inferior
1559,128,63,121,128,Precuneus posterior
1560,128,63,178,256,Posterior cingulate
1561,128,63,14,256,Cingulate cortex mid-posterior
1562,128,63,90,256,Posterior cingulate cortex middle
1563,128,63,15,256,Posterior cingulate cortex posterior
1564,128,63,65,256,Precuneus anterior
1565,128,63,358,512,Subparietal sulcus RH
1566,128,63,142,512,Posterior cingulate cortex LH
1567,128,63,336,512,Posterior cingulate cortex anterior
1568,128,63,244,512,Precuneus antero-inferior
1569,128,63,302,512,Subparietal sulcus LH
1570,128,63,590,1024,Subparietal sulcus anterior RH
1571,128,63,70,1024,Posterior cingulate cortex anterior
1572,128,63,223,1024,Subparietal sulcus RH
1573,128,63,902,1024,Cingulate gyrus mid-posterior
1574,128,63,918,1024,Subparietal sulcus posterior RH
1575,128,64,19,64,Planum polare
1576,128,64,26,64,Cingulate gyrus mid-anterior
1577,128,64,61,64,Middle temporal gyrus
1578,128,64,25,64,Putamen
1579,128,64,37,64,Supramarginal gyrus
1580,128,64,67,128,Insula antero-superior
1581,128,64,23,128,Superior temporal gyrus middle
1582,128,64,107,128,Insula anterior
1583,128,64,99,128,Planum porale
1584,128,64,49,128,Insula center and lateral fissure
1585,128,64,20,256,Frontal operculum LH
1586,128,64,74,256,Insula
1587,128,64,48,256,Frontal operculum RH
1588,128,64,163,256,Superior temporal gyrus medial
1589,128,64,86,256,Heschl’s gyrus
1590,128,64,249,512,Lateral fissure anterior LH
1591,128,64,79,512,Lateral fissure anterior
1592,128,64,116,512,Planum polare superior
1593,128,64,508,512,Superior temporal gyrus superior LH
1594,128,64,330,512,Central operculum LH
1595,128,64,238,1024,Lateral fissure anterior rami RH
1596,128,64,916,1024,Pars opercularis inferior LH
1597,128,64,551,1024,Lateral fissure anterior RH
1598,128,64,171,1024,Anterior insula LH
1599,128,64,184,1024,Anterior insula posterior RH
1600,128,65,42,64,Lateral occipital cortex
1601,128,65,46,64,Occipital pole
1602,128,65,24,64,Descending occipital gyrus
1603,128,65,29,64,Inferior occipital gyrus
1604,128,65,11,64,Transverse sinus
1605,128,65,25,128,Lateral occipital cortex inferior
1606,128,65,34,128,Occipitotemporal gyrus posterior
1607,128,65,108,128,Inferior occipital gyrus
1608,128,65,120,128,Fusiform gyrus
1609,128,65,122,128,Angular gyrus LH
1610,128,65,240,256,Lateral occipital cortex inferior
1611,128,65,35,256,Occipitotemporal sulcus posterior RH
1612,128,65,80,256,Inferior temporal gyrus posterior LH
1613,128,65,108,256,Middle temporal gyrus posterior
1614,128,65,113,256,Lateral occipital cortex anterior
1615,128,65,93,512,Occipitotemporal gyrus posterior RH
1616,128,65,352,512,Lateral occipital cortex anterior LH
1617,128,65,280,512,Occipitotemporal gyrus posterior LH
1618,128,65,187,512,Inferior occipital gyrus
1619,128,65,78,512,Anterior occipital sulcus RH
1620,128,65,691,1024,Inferior temporal sulcus posterior LH
1621,128,65,662,1024,Occipitotemporal gyrus posterior LH
1622,128,65,402,1024,Anterior occipital sulcus anterior RH
1623,128,65,814,1024,Anterior occipital sulcus LH
1624,128,65,932,1024,Occipitotemporal gyrus posterior RH
1625,128,66,57,64,Superior parietal lobule
1626,128,66,13,64,Superior occipital gyrus
1627,128,66,56,64,Superior occipital sulcus
1628,128,66,27,64,Superior parietal lobule posterior
1629,128,66,5,64,Parieto-occipital sulcus superior
1630,128,66,50,128,Superior parietal lobule posterior
1631,128,66,78,128,Cuneus superior
1632,128,66,16,128,Precuneus superior
1633,128,66,121,128,Precuneus posterior
1634,128,66,17,128,Parieto-occipital sulcus postero-superior
1635,128,66,153,256,Cerebrospinal fluid (between parieto-occipital sulcus and skull)
1636,128,66,216,256,Parieto-occipital sulcus posterior
1637,128,66,97,256,Superior occipital gyrus RH
1638,128,66,124,256,Intraparietal sulcus posterior RH
1639,128,66,215,256,Superior parietal lobule posterior
1640,128,66,453,512,Superior occipital gyrus superior RH
1641,128,66,395,512,Precuneus postero-superior 
1642,128,66,362,512,Precuneus posterior 
1643,128,66,497,512,Precuneus superior
1644,128,66,217,512,Parieto-occipital sulcus postero-superior 
1645,128,66,941,1024,Parieto-occipital sulcus postero-superior 
1646,128,66,810,1024,Superior parietal lobule postero-superior LH
1647,128,66,461,1024,Precuneus postero-superior
1648,128,66,805,1024,Cerebrospinal fluid (between superior occipital gyrus and skull)
1649,128,66,927,1024,Superior occipital gyrus mid-superior
1650,128,67,26,64,Cingulate gyrus mid-anterior
1651,128,67,19,64,Planum polare
1652,128,67,37,64,Supramarginal gyrus
1653,128,67,49,64,Inferior frontal sulcus
1654,128,67,25,64,Putamen
1655,128,67,107,128,Insula anterior
1656,128,67,64,128,Lateral fissure anterior
1657,128,67,49,128,Insula center and lateral fissure
1658,128,67,53,128,Inferior frontal sulcus RH
1659,128,67,79,128,Pars triangularis
1660,128,67,242,256,Anterior horizontal ramus lateral fissure RH
1661,128,67,232,256,Pars opercularis
1662,128,67,110,256,Insula anterior
1663,128,67,20,256,Frontal operculum LH
1664,128,67,74,256,Insula
1665,128,67,53,512,Insula antero-superior RH
1666,128,67,160,512,Anterior rami of the lateral fissure RH
1667,128,67,470,512,Insula superior
1668,128,67,388,512,Insula antero-superior LH
1669,128,67,439,512,Precentral sulcus inferior RH
1670,128,67,527,1024,Anterior insula superior RH
1671,128,67,824,1024,Subcentral gyrus anterior RH
1672,128,67,859,1024,Circular sulcus of the insula antero-superior LH
1673,128,67,704,1024,Anterior vertical ramus of the Lateral fissure RH
1674,128,67,567,1024,Anterior insula antero-superior
1675,128,68,45,64,Heschl’s gyrus
1676,128,68,19,64,Planum polare
1677,128,68,37,64,Supramarginal gyrus
1678,128,68,47,64,Thalamus
1679,128,68,25,64,Putamen
1680,128,68,109,128,Central operculum cortex
1681,128,68,23,128,Superior temporal gyrus middle
1682,128,68,54,128,Planum temporale LH
1683,128,68,114,128,Supramarginal gyrus anterior RH
1684,128,68,99,128,Planum porale
1685,128,68,70,256,Parietal operculum
1686,128,68,26,256,Superior temporal gyrus LH
1687,128,68,253,256,Superior temporal sulcus posterior RH
1688,128,68,167,256,Planum temporale LH
1689,128,68,190,256,Insula posterior inferior
1690,128,68,405,512,Lateral fissure posterior limb RH
1691,128,68,226,512,Parietal operculum posterior RH
1692,128,68,183,512,Planum temporale
1693,128,68,390,512,Insula postero-inferior
1694,128,68,252,512,Superior temporal gyrus superior RH
1695,128,68,45,1024,Heschl’s gyrus posterior RH
1696,128,68,557,1024,Lateral fissure posterior limb inferior RH
1697,128,68,77,1024,Supramarginal gyrus antero-inferior RH
1698,128,68,316,1024,Lateral fissure posterior
1699,128,68,952,1024,Planum temporale LH
