,dimension,component,identified,overlap_against,label
15778,1024,632,25,64,Putamen
15779,1024,632,45,64,Heschl’s gyrus
15780,1024,632,87,128,Internal capsule
15781,1024,632,127,128,"Lateral ventricles, superior"
15782,1024,632,97,128,Thalamus and globus pallidus
15783,1024,632,95,128,Retrosplenial cortex
15784,1024,632,31,128,Parahippocampal gyrus
15785,1024,632,135,256,Superior corona radiata RH
15786,1024,632,220,256,Occipital horn of lateral ventricles
15787,1024,632,168,256,Anterior hippocampus
15788,1024,632,253,256,Superior temporal sulcus posterior RH
15789,1024,632,158,256,Thalamus lateral
15790,1024,632,29,512,Posterior limb of the internal capsule RH
15791,1024,632,488,512,Hippocampus middle
15792,1024,632,434,512,Hippocampus posterior
15793,1024,632,400,512,Collateral sulcus middle
15794,1024,632,72,512,Globus pallidus RH
15795,1024,632,705,1024,Inferior fronto-occipital fasciculus mid-posterior RH
15796,1024,632,392,1024,External capsule posterior RH
15797,1024,632,480,1024,Parahippocampal gyrus posterior RH
15798,1024,632,386,1024,Cingulum inferior
15799,1024,632,565,1024,Thalamic radiation posterior
15800,1024,633,51,64,Middle frontal gyrus
15801,1024,633,1,64,Superior frontal sulcus
15802,1024,633,54,64,Precuneus superior
15803,1024,633,36,64,Angular gyrus
15804,1024,633,49,64,Inferior frontal sulcus
15805,1024,633,106,128,"Middle frontal gyrus, RH"
15806,1024,633,2,128,Middle frontal gyrus anterior
15807,1024,633,93,128,Cerebrospinal fluid (between middle frontal gyrus and skull)
15808,1024,633,81,128,"Intraparietal sulcus anterior, RH"
15809,1024,633,104,128,Inferior frontal sulcus posterior RH
15810,1024,633,54,256,"Superior frontal sulcus anterior, RH"
15811,1024,633,245,256,Cerebrospinal fluid (between middle frontal gyrus RH and skull)
15812,1024,633,202,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
15813,1024,633,248,256,Superior frontal sulcus RH
15814,1024,633,2,256,"Middle frontal gyrus anterior, RH"
15815,1024,633,203,512,Middle frontal gyrus mid-posterior RH
15816,1024,633,312,512,Superior frontal gyrus middle RH
15817,1024,633,307,512,Superior frontal sulcus middle
15818,1024,633,188,512,Cerebrospinal fluid (between superior frontal gyrus lateral RH and skull)
15819,1024,633,149,512,Middle frontal sulcus anterior
15820,1024,633,451,1024,Middle frontal gyrus middle inferior RH
15821,1024,633,806,1024,Middle frontal gyrus mid-anterior superior RH
15822,1024,633,185,1024,Middle frontal sulcus RH
15823,1024,633,286,1024,Superior frontal sulcus mid-anterior RH
15824,1024,633,556,1024,Superior frontal sulcus anterior RH
15825,1024,634,53,64,Parieto occipital sulcus anterior
15826,1024,634,5,64,Dorsal Parieto-occipital sulcus
15827,1024,634,20,64,Central Parieto-occipital sulcus
15828,1024,634,14,64,Mid-posterior cingulate gyrus
15829,1024,634,60,64,Cuneus
15830,1024,634,33,128,Posterior cingulate cortex
15831,1024,634,61,128,Parieto-occipital sulcus anterior
15832,1024,634,8,128,Parieto-occipital sulcus central
15833,1024,634,118,128,Parieto-occipital sulcus antero-superior
15834,1024,634,6,128,Lower posterior cingulate cortex
15835,1024,634,15,256,Posterior cingulate cortex
15836,1024,634,102,256,Ventral posterior cingulate cortex
15837,1024,634,151,256,"Parieto-occipital sulcus, anterior"
15838,1024,634,128,256,"Parieto-occipital sulcus, inferior"
15839,1024,634,24,256,"Parieto-occipital sulcus, superior"
15840,1024,634,511,512,Parieto-occipital sulcus middle LH
15841,1024,634,248,512,Posterior cingulate cortex inferior
15842,1024,634,91,512,Parieto-occipital sulcus anterior
15843,1024,634,461,512,Precuneus inferior 
15844,1024,634,159,512,Parieto-occipital sulcus middle superior LH
15845,1024,634,715,1024,Subparietal sulcus
15846,1024,634,939,1024,Parieto-occipital sulcus anterior LH
15847,1024,634,676,1024,Precuneus posterior
15848,1024,634,390,1024,Posterior cingulate cortex postero-inferior
15849,1024,634,493,1024,Posterior cingulate cortex
15850,1024,635,2,64,Fusiform gyrus
15851,1024,635,9,64,Cerebellum Crus II
15852,1024,635,11,64,Transverse sinus
15853,1024,635,16,64,Posterior fusiform gyrus
15854,1024,635,55,64,Lingual gyrus
15855,1024,635,27,128,Cerebellum VI anterior
15856,1024,635,22,128,Cerebellum Crus I anterior
15857,1024,635,120,128,Fusiform gyrus
15858,1024,635,55,128,Cerebellum superior posterior fissure
15859,1024,635,115,128,Cerebellum IV and middle cerebellar peduncle
15860,1024,635,173,256,Cerebellum VI anterior
15861,1024,635,211,256,Cerebellum VI RH
15862,1024,635,181,256,Cerebellum VI
15863,1024,635,81,256,Cerebellum Crus I RH
15864,1024,635,161,256,Cerebellum VI superior LH
15865,1024,635,14,512,Cerebellum VI RH
15866,1024,635,341,512,Cerebellum VI medial
15867,1024,635,375,512,Cerebellum VI lateral RH
15868,1024,635,141,512,Cerebellum Crus I medial RH
15869,1024,635,164,512,Cerebellum IV inferior
15870,1024,635,891,1024,Cerebellum V RH
15871,1024,635,121,1024,Fusiform gyrus mid-anterior RH
15872,1024,635,347,1024,Cerebellum Crus I RH
15873,1024,635,290,1024,Cerebellum VI
15874,1024,635,912,1024,Cerebellum VI RH
15875,1024,636,12,64,Paracentral gyrus RH
15876,1024,636,41,64,Postcentral gyrus inferior
15877,1024,636,10,64,Superior parts of Postcentral and Precentral gyri
15878,1024,636,50,64,Postcentral gyrus LH
15879,1024,636,45,64,Heschl’s gyrus
15880,1024,636,62,128,Central sulcus
15881,1024,636,18,128,Postcentral gyrus RH
15882,1024,636,20,128,Cerebrospinal fluid (superior of Central sulcus)
15883,1024,636,15,128,Precentral gyrus inferior
15884,1024,636,112,128,Postcentral sulcus RH
15885,1024,636,239,256,Precentral gyrus middle
15886,1024,636,150,256,Cerebrospinal fluid (between precentral gyrus and skull)
15887,1024,636,51,256,"Central sulcus superior, RH"
15888,1024,636,47,256,"Supramarginal gyrus anterior, RH"
15889,1024,636,243,256,Postcentral sulcus middle RH
15890,1024,636,132,512,Postcentral gyrus mid-inferior
15891,1024,636,382,512,Cerebrospinal fluid (between central sulcus and skull RH)
15892,1024,636,41,512,Central sulcus middle RH
15893,1024,636,73,512,Postcentral sulcus RH
15894,1024,636,247,512,Supramarginal gyrus anterior RH
15895,1024,636,376,1024,Precentral gyrus mid-inferior RH
15896,1024,636,510,1024,Central sulcus mid-inferior RH
15897,1024,636,100,1024,Central sulcus inferior
15898,1024,636,14,1024,Precentral gyrus middle
15899,1024,636,661,1024,Cerebrospinal fluid (between precentral gyrus superior and skull RH)
15900,1024,637,58,64,Middle frontal gyrus anterior
15901,1024,637,30,64,Superior rostral gyrus
15902,1024,637,39,64,Dorsomedial Prefrontal cortex antero-caudal
15903,1024,637,51,64,Middle frontal gyrus
15904,1024,637,49,64,Inferior frontal sulcus
15905,1024,637,14,128,Lateral frontal pole
15906,1024,637,35,128,"Dorsomedial prefrontal cortex, anterocaudal"
15907,1024,637,2,128,Middle frontal gyrus anterior
15908,1024,637,87,128,Internal capsule
15909,1024,637,117,128,"Ventromedial prefrontal cortex, anterior"
15910,1024,637,92,256,Frontomarginal gyrus
15911,1024,637,32,256,Anterior cingulate cortex
15912,1024,637,39,256,"Paracingulate gyrus, anterior"
15913,1024,637,176,256,Anterior cingulate cortex
15914,1024,637,2,256,"Middle frontal gyrus anterior, RH"
15915,1024,637,394,512,Cingulate sulcus anterior RH
15916,1024,637,113,512,Forceps minor
15917,1024,637,126,512,Cingulum anterior
15918,1024,637,445,512,Forceps minor RH
15919,1024,637,483,512,Superior longitudinal fasciculus III anterior RH
15920,1024,637,950,1024,Anterior thalamic radiation antero-superior RH
15921,1024,637,459,1024,Forceps minor middle RH
15922,1024,637,454,1024,Internal capsule anterior limb RH
15923,1024,637,86,1024,Cingulate mid-anterior RH
15924,1024,637,195,1024,Frontomarginal gyrus RH
15925,1024,638,58,64,Middle frontal gyrus anterior
15926,1024,638,39,64,Dorsomedial Prefrontal cortex antero-caudal
15927,1024,638,62,64,Superior frontal gyrus
15928,1024,638,23,64,Anterior Cingulate Cortex
15929,1024,638,52,64,Inferior frontal gyrus
15930,1024,638,101,128,"Superior frontal sulcus anterior, LH"
15931,1024,638,93,128,Cerebrospinal fluid (between middle frontal gyrus and skull)
15932,1024,638,90,128,"Superior frontal sulcus, anterior"
15933,1024,638,2,128,Middle frontal gyrus anterior
15934,1024,638,1,128,"Middle frontal gyrus lateral, LH"
15935,1024,638,54,256,"Superior frontal sulcus anterior, RH"
15936,1024,638,1,256,"Middle frontal gyrus anterior, LH"
15937,1024,638,175,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
15938,1024,638,136,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
15939,1024,638,12,256,Superior frontal gyrus anterior
15940,1024,638,307,512,Superior frontal sulcus middle
15941,1024,638,84,512,Superior frontal gyrus mid-anterior LH
15942,1024,638,251,512,Middle frontal gyrus mid-posterior LH
15943,1024,638,310,512,Middle frontal gyrus middle
15944,1024,638,333,512,Cerebrospinal fluid (between middle frontal gyrus and skull LH)
15945,1024,638,856,1024,Superior frontal sulcus anterior LH
15946,1024,638,883,1024,Superior frontal sulcus mid-anterior LH
15947,1024,638,277,1024,Superior frontal gyrus middle LH
15948,1024,638,575,1024,Middle frontal gyrus medial LH
15949,1024,638,788,1024,Middle frontal sulcus middle LH
15950,1024,639,11,64,Transverse sinus
15951,1024,639,2,64,Fusiform gyrus
15952,1024,639,21,64,Cerebellum I-V
15953,1024,639,16,64,Posterior fusiform gyrus
15954,1024,639,29,64,Inferior occipital gyrus
15955,1024,639,96,128,Cerebellum Crus II
15956,1024,639,11,128,Cerebellum Crus I posterior
15957,1024,639,113,128,Cerebellum VI
15958,1024,639,27,128,Cerebellum VI anterior
15959,1024,639,34,128,"Inferior temporal gyrus, posterior"
15960,1024,639,33,256,Cerebellum IX
15961,1024,639,69,256,Cerebellum VIIIb anterior
15962,1024,639,233,256,Cerebellum VI anterior
15963,1024,639,165,256,Fluid between cerebellum and pons
15964,1024,639,156,256,Cerebellum Crus II
15965,1024,639,375,512,Cerebellum VI lateral RH
15966,1024,639,198,512,Cerebellum VI antero-inferior LH
15967,1024,639,429,512,Cerebellum Crus II RH
15968,1024,639,339,512,Cerebellum IX and cerebellar peduncle 
15969,1024,639,274,512,Cerebellum VIIIb anterior
15970,1024,639,912,1024,Cerebellum VI RH
15971,1024,639,985,1024,Cerebellum Crus I RH
15972,1024,639,98,1024,Cerebellum IX middle
15973,1024,639,502,1024,Cerebellum Crus II RH
15974,1024,639,625,1024,Cerebellum VIIIa LH
15975,1024,640,15,64,ventricles
15976,1024,640,25,64,Putamen
15977,1024,640,22,64,Superior fornix and isthmus
15978,1024,640,45,64,Heschl’s gyrus
15979,1024,640,8,64,Planum temporale
15980,1024,640,97,128,Thalamus and globus pallidus
15981,1024,640,127,128,"Lateral ventricles, superior"
15982,1024,640,124,128,"Putamen, posterior"
15983,1024,640,68,128,Planum temporale RH
15984,1024,640,49,128,"Insula center, and lateral fissure"
15985,1024,640,228,256,Thalamus
15986,1024,640,41,256,Thalamus
15987,1024,640,103,256,"Lateral ventricles, middle"
15988,1024,640,224,256,Putamen
15989,1024,640,199,256,Putamen and globus pallidus
15990,1024,640,74,512,Thalamus superior
15991,1024,640,415,512,Thalamus LH
15992,1024,640,377,512,Internal capsule middle LH
15993,1024,640,72,512,Globus pallidus RH
15994,1024,640,308,512,Globus pallidus
15995,1024,640,38,1024,Thalamus LH
15996,1024,640,760,1024,Internal capsule genu LH
15997,1024,640,95,1024,Thalamus superior
15998,1024,640,131,1024,Thalamus lateral LH
15999,1024,640,281,1024,Thalamus
16000,1024,641,11,64,Transverse sinus
16001,1024,641,29,64,Inferior occipital gyrus
16002,1024,641,21,64,Cerebellum I-V
16003,1024,641,2,64,Fusiform gyrus
16004,1024,641,3,64,Calcarine cortex posterior
16005,1024,641,55,128,Cerebellum superior posterior fissure
16006,1024,641,11,128,Cerebellum Crus I posterior
16007,1024,641,39,128,Cerebrospinal fluid (between occipital pole and cerebellum)
16008,1024,641,28,128,Cerebellum VI superior
16009,1024,641,27,128,Cerebellum VI anterior
16010,1024,641,143,256,Cerebellum Crus I posterior
16011,1024,641,209,256,Cerebellum Crus I posterior LH
16012,1024,641,81,256,Cerebellum Crus I RH
16013,1024,641,147,256,Cerebellum Crus I lateral RH
16014,1024,641,50,256,Cerebellum VIIIb posterior
16015,1024,641,289,512,Cerebellum Crus I posterior RH
16016,1024,641,234,512,Cerebellum Crus II posterior
16017,1024,641,404,512,Cerebellum Crus I posterior
16018,1024,641,34,512,Cerebellum VIIb
16019,1024,641,141,512,Cerebellum Crus I medial RH
16020,1024,641,664,1024,Cerebellum superior posterior fissure RH
16021,1024,641,690,1024,Cerebellum superior posterior fissure central
16022,1024,641,85,1024,Cerebellum Crus I RH
16023,1024,641,564,1024,Cerebellum VI
16024,1024,641,999,1024,Cerebellum Crus II RH
16025,1024,642,58,64,Middle frontal gyrus anterior
16026,1024,642,39,64,Dorsomedial Prefrontal cortex antero-caudal
16027,1024,642,23,64,Anterior Cingulate Cortex
16028,1024,642,30,64,Superior rostral gyrus
16029,1024,642,6,64,Antero-superior insula
16030,1024,642,93,128,Cerebrospinal fluid (between middle frontal gyrus and skull)
16031,1024,642,32,128,"Inferior frontal gyrus anterior, LH"
16032,1024,642,4,128,"Frontal pole lateral, RH"
16033,1024,642,44,128,"Inferior parietal lobule, LH"
16034,1024,642,30,128,Cerebrospinal fluid (between anterior part of superior frontal gyrus and skull)
16035,1024,642,175,256,Cerebrospinal fluid (between middle frontal gyrus and skull)
16036,1024,642,141,256,Inferior frontal gyrus anterior LH
16037,1024,642,61,256,Frontal pole
16038,1024,642,214,256,Middle frontal gyrus anterior
16039,1024,642,104,256,Frontal pole
16040,1024,642,368,512,Frontomarginal gyrus LH
16041,1024,642,282,512,Middle frontal gyrus anterior LH
16042,1024,642,112,512,Frontal pole
16043,1024,642,48,512,Middle frontal gyrus mid-anterior LH
16044,1024,642,185,512,Superior frontal sulcus anterior LH
16045,1024,642,844,1024,Middle frontal sulcus inferior LH
16046,1024,642,126,1024,Ventrolateral prefrontal cortex LH
16047,1024,642,34,1024,Frontomarginal gyrus LH
16048,1024,642,834,1024,Middle frontal sulcus mid-anterior LH
16049,1024,642,369,1024,Frontal pole LH
16050,1024,643,9,64,Cerebellum Crus II
16051,1024,643,2,64,Fusiform gyrus
16052,1024,643,22,64,Superior fornix and isthmus
16053,1024,643,35,64,Lingual gyrus anterior
16054,1024,643,16,64,Posterior fusiform gyrus
16055,1024,643,27,128,Cerebellum VI anterior
16056,1024,643,82,128,Cerebellum IV and V
16057,1024,643,31,128,Parahippocampal gyrus
16058,1024,643,57,128,Hippocampal fissure
16059,1024,643,22,128,Cerebellum Crus I anterior
16060,1024,643,165,256,Fluid between cerebellum and pons
16061,1024,643,138,256,"Pons, inferior"
16062,1024,643,130,256,"Pons, superior"
16063,1024,643,173,256,Cerebellum VI anterior
16064,1024,643,36,256,Cerebellum VIIb
16065,1024,643,344,512,Cerebellar peduncles
16066,1024,643,218,512,Cerebellum III inferior
16067,1024,643,452,512,Medulla oblongata superior
16068,1024,643,164,512,Cerebellum IV inferior
16069,1024,643,40,512,Cerebellum III anterior
16070,1024,643,647,1024,Cerebellum IV
16071,1024,643,258,1024,Fluid between cerebellum and peduncle superior
16072,1024,643,491,1024,Cerebellar peduncles
16073,1024,643,261,1024,Cerebellum Vermis X
16074,1024,643,190,1024,Middle cerebellar peduncle inferior
16075,1024,644,45,64,Heschl’s gyrus
16076,1024,644,19,64,Planum polare
16077,1024,644,41,64,Postcentral gyrus inferior
16078,1024,644,47,64,Thalamus
16079,1024,644,26,64,Mid-anterior Cingulate cortex
16080,1024,644,49,128,"Insula center, and lateral fissure"
16081,1024,644,97,128,Thalamus and globus pallidus
16082,1024,644,109,128,Central operculum cortex
16083,1024,644,98,128,"Putamen, anterior"
16084,1024,644,15,128,Precentral gyrus inferior
16085,1024,644,72,256,Putamen
16086,1024,644,74,256,Insula
16087,1024,644,190,256,Insula posterior inferior
16088,1024,644,41,256,Thalamus
16089,1024,644,199,256,Putamen and globus pallidus
16090,1024,644,480,512,Putamen postero-superior
16091,1024,644,111,512,Putamen LH
16092,1024,644,316,512,Putamen postero-inferior
16093,1024,644,308,512,Globus pallidus
16094,1024,644,415,512,Thalamus LH
16095,1024,644,107,1024,External capsule posterior inferior LH
16096,1024,644,606,1024,Putamen LH
16097,1024,644,886,1024,External capsule LH
16098,1024,644,513,1024,Posterior insula inferior
16099,1024,644,679,1024,Insula superior LH
16100,1024,645,51,64,Middle frontal gyrus
16101,1024,645,23,64,Anterior Cingulate Cortex
16102,1024,645,39,64,Dorsomedial Prefrontal cortex antero-caudal
16103,1024,645,17,64,Superior frontal gyrus medial
16104,1024,645,26,64,Mid-anterior Cingulate cortex
16105,1024,645,40,128,"Paracingulate gyrus, middle"
16106,1024,645,69,128,Anterior cingulate cortex
16107,1024,645,90,128,"Superior frontal sulcus, anterior"
16108,1024,645,19,128,Mid-anterior cingulate cortex
16109,1024,645,9,128,Superior frontal sulcus
16110,1024,645,121,256,Dorsomedial prefrontal cortex
16111,1024,645,67,256,Middle frontal gyrus posterior RH
16112,1024,645,235,256,Dorsomedial prefrontal cortex anterior
16113,1024,645,192,256,Middle frontal gyrus posterior RH
16114,1024,645,12,256,Superior frontal gyrus anterior
16115,1024,645,117,512,Dorsomedial prefrontal cortex posterior
16116,1024,645,104,512,Dorsomedial prefrontal cortex LH
16117,1024,645,291,512,Dorsomedial prefrontal cortex anterior
16118,1024,645,327,512,Cingulate sulcus mid-anterior RH
16119,1024,645,271,512,Paracingulate gyrus mid-anterior LH
16120,1024,645,548,1024,Superior frontal gyrus medial mid-anterior
16121,1024,645,787,1024,Dorsomedial prefrontal cortex antero-superior RH
16122,1024,645,509,1024,Paracingulate sulcus middle LH
16123,1024,645,68,1024,Dorsomedial prefrontal cortex RH
16124,1024,645,699,1024,Superior frontal gyrus anterior
16125,1024,646,24,64,Descending occipital gyrus
16126,1024,646,31,64,Calcarine sulcus anterior
16127,1024,646,16,64,Posterior fusiform gyrus
16128,1024,646,59,64,Angular gyrus
16129,1024,646,7,64,Superior temporal sulcus with angular gyrus
16130,1024,646,128,128,"Angular gyrus, RH"
16131,1024,646,13,128,"Lateral occipital cortex, superior"
16132,1024,646,24,128,"Angular gyrus, posterior"
16133,1024,646,65,128,Ventrolateral fusiform gyrus
16134,1024,646,45,128,"Calcarine sulcus, anterior"
16135,1024,646,249,256,Forceps major RH
16136,1024,646,162,256,"Angular gyrus inferior, RH"
16137,1024,646,31,256,Superior occipital sulcus RH
16138,1024,646,253,256,Superior temporal sulcus posterior RH
16139,1024,646,35,256,"Occipitotemporal sulcus posterior, RH"
16140,1024,646,369,512,Middle occipital sulcus RH
16141,1024,646,138,512,Superior temporal sulcus posterior LH
16142,1024,646,472,512,Optic radiation RH
16143,1024,646,283,512,Lateral occipital cortex antero-superior RH
16144,1024,646,315,512,Lateral occipital cortex superior RH
16145,1024,646,858,1024,Anterior occipital sulcus posterior RH
16146,1024,646,1013,1024,Lateral occipital sulcus anterior RH
16147,1024,646,230,1024,Anterior occipital sulcus superior RH
16148,1024,646,905,1024,Lateral occipital sulcus mid-posterior RH
16149,1024,646,763,1024,Lateral occipital cortex middle RH
16150,1024,647,2,64,Fusiform gyrus
16151,1024,647,9,64,Cerebellum Crus II
16152,1024,647,35,64,Lingual gyrus anterior
16153,1024,647,55,64,Lingual gyrus
16154,1024,647,16,64,Posterior fusiform gyrus
16155,1024,647,27,128,Cerebellum VI anterior
16156,1024,647,82,128,Cerebellum IV and V
16157,1024,647,113,128,Cerebellum VI
16158,1024,647,22,128,Cerebellum Crus I anterior
16159,1024,647,55,128,Cerebellum superior posterior fissure
16160,1024,647,173,256,Cerebellum VI anterior
16161,1024,647,36,256,Cerebellum VIIb
16162,1024,647,181,256,Cerebellum VI
16163,1024,647,96,256,Cerebellum IV
16164,1024,647,165,256,Fluid between cerebellum and pons
16165,1024,647,209,512,Fourth ventricle
16166,1024,647,341,512,Cerebellum VI medial
16167,1024,647,164,512,Cerebellum IV inferior
16168,1024,647,70,512,Cerebellum IX
16169,1024,647,121,512,Cerebellum VI medial RH
16170,1024,647,732,1024,Cerebellum V
16171,1024,647,643,1024,Cerebrospinal fluid (between cerebellum and cerebellar peduncles)
16172,1024,647,261,1024,Cerebellum Vermis X
16173,1024,647,714,1024,Cerebellum V
16174,1024,647,982,1024,Cerebellum IX anterior
16175,1024,648,19,64,Planum polare
16176,1024,648,6,64,Antero-superior insula
16177,1024,648,61,64,Middle temporal gyrus
16178,1024,648,64,64,Caudate
16179,1024,648,7,64,Superior temporal sulcus with angular gyrus
16180,1024,648,79,128,Pars triangularis
16181,1024,648,26,128,Middle temporal gyrus RH
16182,1024,648,64,128,"Lateral fissure, anterior"
16183,1024,648,57,128,Hippocampal fissure
16184,1024,648,31,128,Parahippocampal gyrus
16185,1024,648,163,256,"Superior temporal gyrus, medial"
16186,1024,648,132,256,"Insula, ventral anterior"
16187,1024,648,190,256,Insula posterior inferior
16188,1024,648,134,256,Middle temporal gyrus anterior RH
16189,1024,648,148,256,Lateral fissure anterior
16190,1024,648,353,512,Planum polare inferior
16191,1024,648,215,512,Superior temporal gyrus medial anterior RH
16192,1024,648,79,512,Lateral fissure anterior
16193,1024,648,3,512,"Anterior insula, ventral"
16194,1024,648,426,512,Temporal pole RH
16195,1024,648,614,1024,Superior temporal gyrus anterior medial
16196,1024,648,221,1024,Planum polare
16197,1024,648,710,1024,Posterior orbital gyrus posterior
16198,1024,648,841,1024,Posterior orbital gyrus RH
16199,1024,648,53,1024,Temporal pole superior RH
16200,1024,649,11,64,Transverse sinus
16201,1024,649,2,64,Fusiform gyrus
16202,1024,649,29,64,Inferior occipital gyrus
16203,1024,649,21,64,Cerebellum I-V
16204,1024,649,16,64,Posterior fusiform gyrus
16205,1024,649,22,128,Cerebellum Crus I anterior
16206,1024,649,55,128,Cerebellum superior posterior fissure
16207,1024,649,11,128,Cerebellum Crus I posterior
16208,1024,649,28,128,Cerebellum VI superior
16209,1024,649,113,128,Cerebellum VI
16210,1024,649,209,256,Cerebellum Crus I posterior LH
16211,1024,649,50,256,Cerebellum VIIIb posterior
16212,1024,649,172,256,Cerebellum Crus I anterior LH
16213,1024,649,147,256,Cerebellum Crus I lateral RH
16214,1024,649,179,256,Cerebellum Crus II
16215,1024,649,85,512,Cerebellum Crus II anterior LH
16216,1024,649,491,512,Cerebellum Crus II medial RH
16217,1024,649,504,512,Cerebellum Crus I anterior LH
16218,1024,649,272,512,Cerebellum VIIIb medial
16219,1024,649,234,512,Cerebellum Crus II posterior
16220,1024,649,901,1024,Cerebellum Crus II LH
16221,1024,649,993,1024,Cerebellum Crus I LH
16222,1024,649,836,1024,Cerebellum Crus I
16223,1024,649,464,1024,Cerebellum Crus I LH
16224,1024,649,300,1024,Cerebellum Crus II
16225,1024,650,43,64,Callosomarginal sulcus
16226,1024,650,18,64,Precuneus superior
16227,1024,650,54,64,Precuneus superior
16228,1024,650,44,64,Paracentral lobule superior
16229,1024,650,33,64,Superior parietal lobule anterior
16230,1024,650,16,128,Precuneus superior
16231,1024,650,59,128,Inferior callosomarginal sulcus
16232,1024,650,92,128,Precuneus anterior
16233,1024,650,5,128,Superior precentral and postcentral sulci
16234,1024,650,38,128,Superior precentral and postcentral gyri [same as 5]
16235,1024,650,137,256,Paracentral lobule posterior
16236,1024,650,65,256,Precuneus anterior
16237,1024,650,123,256,Callosomarginal sulcus
16238,1024,650,52,256,Cerebrospinal fluid (between parietal lobe and skull)
16239,1024,650,87,256,Superior parts of central and postcentral sulci
16240,1024,650,410,512,Callosomarginal sulcus superior
16241,1024,650,229,512,Paracentral sulcus
16242,1024,650,297,512,Postcentral sulcus superior
16243,1024,650,92,512,Cererbrospinal fluid (between callosomarginal sulcus and skull LH)
16244,1024,650,436,512,Precuneus antero-superior
16245,1024,650,864,1024,Paracentral sulcus inferior
16246,1024,650,508,1024,Paracentral lobule superior
16247,1024,650,962,1024,Paracentral lobule postero-inferior
16248,1024,650,955,1024,Callosomarginal sulcus mid-superior
16249,1024,650,970,1024,Callosomarginal sulcus superior
16250,1024,651,28,64,Paracentral lobule
16251,1024,651,18,64,Precuneus superior
16252,1024,651,43,64,Callosomarginal sulcus
16253,1024,651,10,64,Superior parts of Postcentral and Precentral gyri
16254,1024,651,44,64,Paracentral lobule superior
16255,1024,651,38,128,Superior precentral and postcentral gyri [same as 5]
16256,1024,651,16,128,Precuneus superior
16257,1024,651,60,128,Paracentral lobule
16258,1024,651,5,128,Superior precentral and postcentral sulci
16259,1024,651,86,128,Cerebrospinal fluid (between parietal lobe and skull)
16260,1024,651,137,256,Paracentral lobule posterior
16261,1024,651,52,256,Cerebrospinal fluid (between parietal lobe and skull)
16262,1024,651,65,256,Precuneus anterior
16263,1024,651,3,256,Cerebrospinal fluid (between superior parietal lobule and skull)
16264,1024,651,208,256,Superior parietal lobule superior
16265,1024,651,494,512,Superior parietal lobule superior
16266,1024,651,436,512,Precuneus antero-superior
16267,1024,651,92,512,Cererbrospinal fluid (between callosomarginal sulcus and skull LH)
16268,1024,651,258,512,Superior parietal lobule LH
16269,1024,651,163,512,Superior longitudinal fasciculus I posterior LH
16270,1024,651,860,1024,Precuneus antero-superior LH
16271,1024,651,618,1024,Superior parietal sulcus superior LH
16272,1024,651,660,1024,Postcentral gyrus superior LH
16273,1024,651,329,1024,Superior parietal lobule superior
16274,1024,651,965,1024,Paracentral lobule posterior LH
16275,1024,652,17,64,Superior frontal gyrus medial
16276,1024,652,51,64,Middle frontal gyrus
16277,1024,652,52,64,Inferior frontal gyrus
16278,1024,652,1,64,Superior frontal sulcus
16279,1024,652,26,64,Mid-anterior Cingulate cortex
16280,1024,652,30,128,Cerebrospinal fluid (between anterior part of superior frontal gyrus and skull)
16281,1024,652,58,128,"Dorsomedial prefrontal cortex, anteromedial"
16282,1024,652,1,128,"Middle frontal gyrus lateral, LH"
16283,1024,652,51,128,Cerebrospinal fluid (between superior part of superior frontal gyrus and skull)
16284,1024,652,101,128,"Superior frontal sulcus anterior, LH"
16285,1024,652,76,256,Superior frontal gyrus posterior
16286,1024,652,116,256,Mid-posterior medial frontal gyrus
16287,1024,652,229,256,Dorsomedial prefrontal cortex posterior
16288,1024,652,192,256,Middle frontal gyrus posterior RH
16289,1024,652,82,256,Cerebrospinal fluid (between superior frontal gyrus and skull)
16290,1024,652,458,512,Cerebrospinal fluid (between superior frontal gyrus superior and skull)
16291,1024,652,367,512,Paracingulate sulcus mid-posterior
16292,1024,652,43,512,Superior frontal gyrus superior RH
16293,1024,652,267,512,Superior frontal gyrus middle LH
16294,1024,652,69,512,Superior frontal gyrus mid-posterior 
16295,1024,652,548,1024,Superior frontal gyrus medial mid-anterior
16296,1024,652,318,1024,Superior frontal gyrus medial middle
16297,1024,652,579,1024,Cerebrospinal fluid (between superior frontal gyrus middle and skull)
16298,1024,652,744,1024,Cerebrospinal fluid (between superior frontal gyrus and skull)
16299,1024,652,848,1024,Paracingulate sulcus superior RH
16300,1024,653,2,64,Fusiform gyrus
16301,1024,653,53,64,Parieto occipital sulcus anterior
16302,1024,653,11,64,Transverse sinus
16303,1024,653,21,64,Cerebellum I-V
16304,1024,653,22,64,Superior fornix and isthmus
16305,1024,653,34,128,"Inferior temporal gyrus, posterior"
16306,1024,653,120,128,Fusiform gyrus
16307,1024,653,113,128,Cerebellum VI
16308,1024,653,57,128,Hippocampal fissure
16309,1024,653,65,128,Ventrolateral fusiform gyrus
16310,1024,653,80,256,"Inferior temporal gyrus, posterior, LH"
16311,1024,653,10,256,"Collateral sulcus, anterior"
16312,1024,653,117,256,"Collateral sulcus, middle"
